id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"b3f44904-0a3f-4a07-a1c4-b265381e6d42","1/3312","Cakir, Murat||Zemel, Alan||Stahl, and Gerry","2020-01-09T18:37:59Z","2019-07-20T23:49:24Z","2020-01-09T18:37:59Z","2019-07-20T23:49:24Z","2007-07","In this paper we focus on the organization of activities that produce shared graphical representations on the whiteboard of a CSCL system with dual interaction spaces called VMT Chat, and the ways these representations are used in conjunction with chat postings as semiotic resources by interactants as they jointly make sense of and build upon each other's mathematical statements. Keywords: Dual interaction spaces, interaction analysis, shared representations","Made available in DSpace on 2020-01-09T18:37:59Z (GMT). No. of bitstreams: 1
102-104.pdf: 153534 bytes, checksum: 8c70cd8777282b5694ce72c779fae4a3 (MD5)
  Previous issue date: 2007-07","Cakir, M., Zemel, A., & Stahl, a. (2007). The Organization of Collaborative Math Problem Solving Activities across Dual Interaction Spaces. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 102-104). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3313","https://doi.dx.org/10.22318/cscl2007.102","en","International Society of the Learning Sciences, Inc.","The Organization of Collaborative Math Problem Solving Activities across Dual Interaction Spaces","Papers"
"30000e3d-369b-4630-b586-90c63953304e","1/3312","Chan, Carol K.K.||Lee, Eddy Y.C.","2020-01-09T18:38:00Z","2019-07-20T23:49:25Z","2020-01-09T18:38:00Z","2019-07-20T23:49:25Z","2007-07","We describe the design of a knowledge-building environment and examine the roles of knowledge building principles and portfolios as scaffolds in fostering collaboration for students of different achievement levels. Students assessed their contribution in Knowledge ForumTM using rubrics and they wrote electronic portfolios and group reviews to assess both individual and community progress. We used a 2 x 2 design (knowledge-building principles x achievement) with four classes of 9th grade students (n = 141) working on Knowledge Forum. We obtained the following results: (1) Students scaffolded with knowledge-building principles showed more participation and conceptual understanding than students working on Knowledge Forum with no principles; the effects were more pronounced for low-achievers compared to high-achievers, (2) Students' portfolio scores predicted domain understanding over and above the effects of academic achievement, and (3) Analyses of knowledge-building discourse and portfolios showed how students made progress in their collective knowledge advances.","Made available in DSpace on 2020-01-09T18:38:00Z (GMT). No. of bitstreams: 1
105-114.pdf: 223160 bytes, checksum: 21e2ba2c324539d5ddd6a1fd8d0ac068 (MD5)
  Previous issue date: 2007-07","Chan, C. K. & Lee, E. Y. (2007). Fostering Knowledge Building Using Concurrent, Embedded and Transformative Assessment for High- and Low-Achieving Students. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 105-114). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3314","https://doi.dx.org/10.22318/cscl2007.105","en","International Society of the Learning Sciences, Inc.","Fostering Knowledge Building Using Concurrent, Embedded and Transformative Assessment for High- and Low-Achieving Students","Papers"
"4e3672fc-dfd9-46f0-b0fe-ae6428937fdd","1/3312","Clark, Douglas||Sampson, Victor||Weinberger, Armin||Erkens, Gijsbert","2020-01-09T18:38:00Z","2019-07-20T23:49:15Z","2020-01-09T18:38:00Z","2019-07-20T23:49:15Z","2007-07","Over the last decade, researchers have developed sophisticated online learning environments to promote argumentative discourse between students. This symposium examines some of the diverse ways researchers have attempted to examine how students engage in argumentation and to assess the effectiveness of CSCL environments in fostering productive argumentation. The papers presented as part of this symposium will focus on four different categories of analytic frameworks: (1) nature and function of contributions within the dialog, (2) nature of reasoning, (3) conceptual quality, and (4) patterns and trajectories of participant interaction. Example analytic frameworks from each category are presented in detail rich enough to illustrate their nature and structure. Synthetic discussions of each category consider the frameworks in light of the underlying theoretical perspectives on argumentation, pedagogical goals, and online environmental structures.","Made available in DSpace on 2020-01-09T18:38:00Z (GMT). No. of bitstreams: 1
11-20.pdf: 193376 bytes, checksum: 8a2379929216a4c4d99fc341859e6f31 (MD5)
  Previous issue date: 2007-07","Clark, D., Sampson, V., Weinberger, A., & Erkens, G. (2007). Evaluating the Quality of Dialogical Argumentation in CSCL: Moving Beyond an Analysis of Formal Structure. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 11-20). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3315","https://doi.dx.org/10.22318/cscl2007.11","en","International Society of the Learning Sciences, Inc.","Evaluating the Quality of Dialogical Argumentation in CSCL: Moving Beyond an Analysis of Formal Structure","Symposia"
"bb404c52-bf12-4ec1-a114-8b455a6239cc","1/3312","Shumar, Elizabeth Charles and Wesley","2020-01-09T18:38:01Z","2019-07-20T23:49:26Z","2020-01-09T18:38:01Z","2019-07-20T23:49:26Z","2007-07","Agency is potentially an important concept for CSCL as researchers think about the effectiveness of online learning environments and the ways they encourage groups to take active control of their learning activities. This paper reports on several sessions of mathematics problem solving in the VMT Chat environment. The VMT Chat is a synchronous chat and whiteboard space for students to collaboratively define and work on problems that are open-ended and that encourage students to define the questions themselves. We draw on the anthropological, psychological and sociological traditions and their concept of agency in order to produce a robust analysis of several segments of student work in the VMT Chat. Our analysis suggests that there are structural features to the VMT Chat environment that encourage ""agentic behavior"" on the part of students. This has important implications for learning and the structure of pedagogic activities.","Made available in DSpace on 2020-01-09T18:38:01Z (GMT). No. of bitstreams: 1
115-123.pdf: 366924 bytes, checksum: 21f626e2de0930bebe829168f936f0d4 (MD5)
  Previous issue date: 2007-07","Shumar, E. C. (2007). Creativity, Collaboration and Competence: Agency in Online Synchronous Chat Environment. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 115-123). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3316","https://doi.dx.org/10.22318/cscl2007.115","en","International Society of the Learning Sciences, Inc.","Creativity, Collaboration and Competence: Agency in Online Synchronous Chat Environment","Papers"
"623ce165-a3df-40f0-ba72-4b072c82f187","1/3312","Chen, Der-Thanq||Hung, David","2020-01-09T18:38:01Z","2019-07-20T23:49:27Z","2020-01-09T18:38:01Z","2019-07-20T23:49:27Z","2007-07","This paper highlights the often-mentioned mismatch between the more social constructivistic oriented pedagogy and the traditional instructional design model. Such a framework is important as a design process relevant to the work of CSCL. Any attempt trying to apply the traditional Instructional Design approaches (e.g., ADDIE) to social constructivist learning in CSCL contexts such as the community of learners approach is fundamentally flawed because the two stem from different assumptions of knowledge and philosophies of pedagogy. Based on a modified Activity Theory, we propose the ICAP (Identity, Community, Activity and Personal) design framework for social constructivist oriented approaches to educational design as an alternative to this mismatch. A case example of how ICAP is applied to designing a postgraduate degree program is reported.","Made available in DSpace on 2020-01-09T18:38:01Z (GMT). No. of bitstreams: 1
124-127.pdf: 98402 bytes, checksum: 3ce8daabcc92794a035f10e541c0f4f0 (MD5)
  Previous issue date: 2007-07","Chen, D. & Hung, D. (2007). Towards a Community Incubator: The ICAP Design Framework for Social Constructivist Educational Designers. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 124-127). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3317","https://doi.dx.org/10.22318/cscl2007.124","en","International Society of the Learning Sciences, Inc.","Towards a Community Incubator: The ICAP Design Framework for Social Constructivist Educational Designers","Papers"
"fca5f7af-c0d8-4b5b-8e00-f3da62d94858","1/3312","Chen, Fei-Ching||Jiang, Ho-Ming","2020-01-09T18:38:01Z","2019-07-20T23:49:27Z","2020-01-09T18:38:01Z","2019-07-20T23:49:27Z","2007-07","Little research has been conducted on human support in CSCL situations. Extensive investigations on human meta-support are, in fact, rare. In this study, we have developed a set of mechanisms to facilitate human meta-support in a CSCL environment. Thirteen cognitive-affective pairs of mentors who facilitate a total of 82 forum groups share and discuss their mentoring practice in an exclusive Mentoring Forum. Using Social Network Analysis, we have explored the dynamics within and among pairs of mentors to reveal how they engaged in this environment and how they co- constructed their knowledge on how best to support a group of learners. Keywords: meta-support, paired telementors, synergetic scaffolding, SNA","Made available in DSpace on 2020-01-09T18:38:01Z (GMT). No. of bitstreams: 1
128-131.pdf: 240638 bytes, checksum: 9ae9a3be54c64901e6a470971a3d256e (MD5)
  Previous issue date: 2007-07","Chen, F. & Jiang, H. (2007). Using Social Network Analysis to Explore the Dynamics of Tele-mentors' Meta-support in Practice. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 128-131). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3318","https://doi.dx.org/10.22318/cscl2007.128","en","International Society of the Learning Sciences, Inc.","Using Social Network Analysis to Explore the Dynamics of Tele-mentors' Meta-support in Practice","Papers"
"b828c787-2e18-40e1-9068-cb7294466ce3","1/3312","Chen, Gaowei||Chiu, Ming Ming","2020-01-09T18:38:02Z","2019-07-20T23:49:28Z","2020-01-09T18:38:02Z","2019-07-20T23:49:28Z","2007-07","This study of the flow of online discussions examined how previous messages affected the current message along five dimensions: (1) evaluations (agreement, disagreement, or unresponsive actions); (2) knowledge content (contribution, repetition, or null content); (3) social cues (positive, negative, or none); (4) personal information (number of visits); and (5) elicitation (eliciting response or not). Using dynamic multilevel analysis (DMA) and a structural equation model (SEM), this study analyzed 131 messages of 47 participants across seven topics in the mathematics forum of a university Bulletin Board System (BBS) Website. Results showed that a disagreement or contribution in the previous message yielded more disagreements and social cue displays in the current message. Unlike face-to-face discussions, online discussion messages that disagreed with a previous message elicited more responses. Together, these results suggest that teachers can use and manage online discussions to promote critical thinking, facilitate discussion of controversial topics, and reduce status effects.","Made available in DSpace on 2020-01-09T18:38:02Z (GMT). No. of bitstreams: 1
132-134.pdf: 142701 bytes, checksum: 0fa1be82ca538e529b11289587f11f6a (MD5)
  Previous issue date: 2007-07","Chen, G. & Chiu, M. M. (2007). Effects of Previous Messages' Evaluations, Knowledge Content, Social Cues and Personal Information on the Current Message During Online Discussion. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 132-134). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3319","https://doi.dx.org/10.22318/cscl2007.132","en","International Society of the Learning Sciences, Inc.","Effects of Previous Messages' Evaluations, Knowledge Content, Social Cues and Personal Information on the Current Message During Online Discussion","Papers"
"92d5d3e8-be90-4050-9b14-a136e5baa574","1/3312","Chen, Weiqin||Nordbo, Marius","2020-01-09T18:38:02Z","2019-07-20T23:49:28Z","2020-01-09T18:38:02Z","2019-07-20T23:49:28Z","2007-07","Pair-programming has been used more and more often in educational settings. Although some studies have been conducted and pair-programming was found in these studies more effective for students to learn programming, very few studies have focused on the interactions between the paired students during the pair-programming process. The study reported in this paper seeks to understand the learner's activities by taking a closer look at the interactions between the pair from a socio-cultural perspective.","Made available in DSpace on 2020-01-09T18:38:02Z (GMT). No. of bitstreams: 1
135-137.pdf: 120911 bytes, checksum: 17c8d6a808bbb30b8ddef7e2820646d9 (MD5)
  Previous issue date: 2007-07","Chen, W. & Nordbo, M. (2007). Understanding Pair-Programming from a Socio-cultural Perspective. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 135-137). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3320","https://doi.dx.org/10.22318/cscl2007.135","en","International Society of the Learning Sciences, Inc.","Understanding Pair-Programming from a Socio-cultural Perspective","Papers"
"245a7929-cc2f-47f1-ab2d-72410316e2f6","1/3312","Cho, Kwangsu||Schunn, Christian||Kwon, and Kyungbin","2020-01-09T18:38:02Z","2019-07-20T23:49:29Z","2020-01-09T18:38:02Z","2019-07-20T23:49:29Z","2007-07","We examined a theoretical perspective on reciprocal peer reviewing of writing. As an alternative to the traditional approach, Learning Writing by Writing, focusing on increasing writing opportunities, we proposed and tested a new hypothesis, Learning Writing by Reviewing. Reviewing is defined as a problem solving activity of practicing problem detection, diagnosis, and solution generation in peer writing. The results supported the hypothesis in that peer reviewers improve their own writing by reviewing peer writing.","Made available in DSpace on 2020-01-09T18:38:02Z (GMT). No. of bitstreams: 1
138-140.pdf: 168434 bytes, checksum: 28b7ac51946231d6a808c0c8ae59430f (MD5)
  Previous issue date: 2007-07","Cho, K., Schunn, C., & Kwon, a. (2007). Learning Writing By Reviewing in Science. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 138-140). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3321","https://doi.dx.org/10.22318/cscl2007.138","en","International Society of the Learning Sciences, Inc.","Learning Writing By Reviewing in Science","Papers"
"63c29685-bb4c-4d50-b908-aa3c40e055c1","1/3312","Dede, Jody Clarke and Chris","2020-01-09T18:38:02Z","2019-07-20T23:49:29Z","2020-01-09T18:38:02Z","2019-07-20T23:49:29Z","2007-07","This paper describes how multi-user virtual environments (MUVEs) can simulate immersive, collaborative learning environments intermediate in complexity between recipe-like lab exercises and real world inquiry situations. We offer the River City MUVE as a case study that illustrates how rich logfiles provide scholars and teachers with detailed data to understand learning processes, to diagnose suboptimal patterns of student performance, and to assess the knowledge and skills students have mastered. This aids curriculum design and theory.","Made available in DSpace on 2020-01-09T18:38:02Z (GMT). No. of bitstreams: 1
141-144.pdf: 128569 bytes, checksum: 1ea9a90fef3bf512993a3d1f3452fe78 (MD5)
  Previous issue date: 2007-07","Dede, J. C. (2007). MUVEs as a Powerful Means to Study Situated Learning. In Chinn, C. A., Erkens, G., & Puntambekar, S. (Eds.), The Computer Supported Collaborative Learning (CSCL) Conference 2007, Volume 8, Part 1 (pp. 141-144). New Brunswick, NJ, USA: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/3322","https://doi.dx.org/10.22318/cscl2007.141","en","International Society of the Learning Sciences, Inc.","MUVEs as a Powerful Means to Study Situated Learning","Papers"
