id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"23c88ed2-776b-434c-9d5b-4d6028f7f1b0","1/2635","Magner, Ulrike||Schwonke, Rolf||Renkl, Alexander||Aleven, Vincent||Popescu, Octav","2020-01-09T14:07:19Z","2020-01-08T21:53:55Z","2020-01-09T14:07:19Z","2020-01-08T21:53:55Z","2010-06","Do pictorial illustrations distract from learning and, thus, decrease learning outcomes, as suggested by Cognitive Load Theory and Cognitive Theory of Multimedia Learning? Or can pictorial illustrations trigger interest and thereby enhance the willingness to learn as suggested by interest theories? Although these approaches seem to contradict each other, we assume that they are compatible: Pictorial illustrations may hamper short-term learning but raise interest and engagement so that in the medium run learning may be enhanced. In order to test our ""integrative"" hypothesis, we explored the potential of different types of pictorial illustrations to trigger situational interest in the context of geometry learning. Results showed an effect of pictorial illustrations on the interestingness of geometry problems. In addition, interest in further learning with the computer-based learning environment was higher with pictorial illustrations than without. On the other hand, interest in deepening geometry knowledge was reduced when illustrations were added.","Made available in DSpace on 2020-01-09T14:07:19Z (GMT). No. of bitstreams: 1
1-8.pdf: 276875 bytes, checksum: 41d8588ca020c08d4a536b076affd953 (MD5)
  Previous issue date: 2010-06","Magner, U., Schwonke, R., Renkl, A., Aleven, V., & Popescu, O. (2010). Pictorial illustrations in intelligent tutoring systems: Do they distract or elicit interest and engagement?. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1-8). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2636","https://doi.dx.org/10.22318/icls2010.1.1","en","International Society of the Learning Sciences (ISLS)","Pictorial illustrations in intelligent tutoring systems: Do they distract or elicit interest and engagement?","Full Papers"
"386621b2-b899-4729-bddb-cb3a7d0d3a7a","1/2635","Peppler, Kylie||Davis, Heidi","2020-01-09T14:07:19Z","2020-01-08T21:56:02Z","2020-01-09T14:07:19Z","2020-01-08T21:56:02Z","2010-06","Traditionally, learning scientists have paid little attention to the discipline of the arts as the more prominent focus has been on science and mathematics. Despite this, the learning sciences could benefit from further understanding how the arts offer alternative methods of inquiry, representation, and understanding. At the same time, leaders in the field of arts education are calling for more research in areas that intersect with the learning sciences, pointing to the mutually synergistic ways that the two fields could inform one another. Guided by feminist communitarian methodology, this paper brings together a review of a wide body of research in the field of arts education, spanning affective, cognitive, social, and transformative effects of the arts. Insights are shared for how the arts as a discipline can inform the study of learning and, conversely, point to ways in which learning scientists can contribute to the field of arts education research.","Made available in DSpace on 2020-01-09T14:07:19Z (GMT). No. of bitstreams: 1
1000-1007.pdf: 214411 bytes, checksum: 2530498c9479a82cee1ee7f7333eb8a0 (MD5)
  Previous issue date: 2010-06","Peppler, K. & Davis, H. (2010). Arts and Learning: A Review of the Impact of Arts and Aesthetics on Learning and Opportunities for Further Research. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1000-1007). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2637","https://doi.dx.org/10.22318/icls2010.1.1000","en","International Society of the Learning Sciences (ISLS)","Arts and Learning: A Review of the Impact of Arts and Aesthetics on Learning and Opportunities for Further Research","Full Papers"
"9c3d8890-8f5a-4cd0-b0f0-c944fd72c2a3","1/2635","White, Tobin||Brady, Corey","2020-01-09T14:07:19Z","2020-01-08T21:56:03Z","2020-01-09T14:07:19Z","2020-01-08T21:56:03Z","2010-06","This paper reports on a design-based research project in which we are developing collaborative activities for classroom networks. Research in generative design has explored classroom activities that analogize the many participants in a classroom with an often-infinite family of mathematical objects. By contrast, our project focuses on classroom activity structures that support interactions among two to four students, each aligned with different components of a shared mathematical object. In each case, these network-based relationships among students are intended to serve as resources to support learners' efforts to jointly navigate the conceptual territory delineated by their corresponding mathematical relationships in the space of the network. We compare the kinds of exploration of mathematical terrain respectively supported by whole- class and small group activities in classroom networks in order to examine the distinctive learning opportunities provided by each, and consider the potential of these different activity structures for providing mutually supportive instructional experiences.","Made available in DSpace on 2020-01-09T14:07:19Z (GMT). No. of bitstreams: 1
1008-1015.pdf: 294237 bytes, checksum: 64672b721374efbb417a71dc0f0280f4 (MD5)
  Previous issue date: 2010-06","White, T. & Brady, C. (2010). Space And Time In Classroom Networks: Mapping Conceptual Domains In Mathematics Through Collective Activity Structures. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1008-1015). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2638","https://doi.dx.org/10.22318/icls2010.1.1008","en","International Society of the Learning Sciences (ISLS)","Space And Time In Classroom Networks: Mapping Conceptual Domains In Mathematics Through Collective Activity Structures","Full Papers"
"05d81e94-1db2-49fe-bc7a-c74c68b93779","1/2635","Matlen, Bryan||Klahr, David","2020-01-09T14:07:20Z","2020-01-08T21:56:04Z","2020-01-09T14:07:20Z","2020-01-08T21:56:04Z","2010-06","We describe a microgenetic approach aimed at examining the effect of different sequences of high vs low levels of instructional guidance on students' learning about concepts and procedures associated with simple experimental design often called the ""Control of Variables Strategy (CVS). Third-grade children were randomly assigned to one of four conditions in which CVS was taught via one of the four possible orderings of high or low instructional guidance: (High + High, High + Low, Low + High, and Low + Low). High guidance consisted of a combination of direct instruction and inquiry questions, whereas low guidance was comprised only of inquiry questions. Contrary to commonly held beliefs that high levels of guidance, and in particular, direct instruction, lead only to shallow learning, results show that repeated instances of high instructional guidance were advantageous for both learning and transfer of CVS. Moreover, the High + High group continued to demonstrate strong conceptual understanding of CVS relative to other groups five months after training. Overall the study suggests that strong amounts of instructional guidance are capable of exhibiting powerful effects on children's early science learning.","Made available in DSpace on 2020-01-09T14:07:20Z (GMT). No. of bitstreams: 1
1016-1023.pdf: 317487 bytes, checksum: ffea99b83bd47f98709219211e84739c (MD5)
  Previous issue date: 2010-06","Matlen, B. & Klahr, D. (2010). Sequential Effects of High and Low Guidance on Children's Early Science Learning. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1016-1023). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2639","https://doi.dx.org/10.22318/icls2010.1.1016","en","International Society of the Learning Sciences (ISLS)","Sequential Effects of High and Low Guidance on Children's Early Science Learning","Full Papers"
"7021e291-2f71-4472-bb81-e93d73c4145d","1/2635","Pedro, Michael Sao||Gobert, Janice||Raziuddin, Juelaila","2020-01-09T14:07:20Z","2020-01-08T21:56:05Z","2020-01-09T14:07:20Z","2020-01-08T21:56:05Z","2010-06","This study compared three pedagogical approaches on the acquisition and robust understanding of the control of variables strategy (CVS). In Sao Pedro et al. (2009), we showed that two direct learning conditions (with and without reification) significantly outperformed the discovery learning condition for constructing unconfounded experiments starting from an initially multiply confounded experimental setup. In the study described here, we retested 57 students six months later on constructing unconfounded experiments in a virtual ramp environment, solving problems requiring CVS, and explaining CVS. Collapsing over time, we found that the direct+reify condition had more robust learning than either the direct-no reify or discovery learning conditions on constructing unconfounded experiments. At the delayed posttest, we found a strong trend favoring the direct+reify condition over the other conditions as measured by tasks designing unconfounded experiments starting from a multiply confounded state.","Made available in DSpace on 2020-01-09T14:07:20Z (GMT). No. of bitstreams: 1
1024-1031.pdf: 243049 bytes, checksum: ba2c31d07a67a3d8a60d3329212e2423 (MD5)
  Previous issue date: 2010-06","Pedro, M. S., Gobert, J., & Raziuddin, J. (2010). Comparing Pedagogical Approaches for the Acquisition and Long-Term Robustness of the Control of Variables Strategy. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1024-1031). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2640","https://doi.dx.org/10.22318/icls2010.1.1024","en","International Society of the Learning Sciences (ISLS)","Comparing Pedagogical Approaches for the Acquisition and Long-Term Robustness of the Control of Variables Strategy","Full Papers"
"3bb64385-60b4-4c2f-ae41-3501fe91deef","1/2635","Sikorski, Tiffany-Rose||Hammer, David","2020-01-09T14:07:20Z","2020-01-08T21:56:06Z","2020-01-09T14:07:20Z","2020-01-08T21:56:06Z","2010-06",,"Made available in DSpace on 2020-01-09T14:07:20Z (GMT). No. of bitstreams: 1
1032-1039.pdf: 251247 bytes, checksum: f89c502991231e31fd31b550a8d0db64 (MD5)
  Previous issue date: 2010-06","Sikorski, T. & Hammer, D. (2010). A critique of how learning progressions research conceptualizes sophistication and progress. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1032-1039). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2641","https://doi.dx.org/10.22318/icls2010.1.1032","en","International Society of the Learning Sciences (ISLS)","A critique of how learning progressions research conceptualizes sophistication and progress","Full Papers"
"88f1c282-1e0f-4309-a60f-e2d004e0672f","1/2635","Coffey, Janet||Edwards, Ann||Finkelstein, Carla","2020-01-09T14:07:21Z","2020-01-08T21:56:07Z","2020-01-09T14:07:21Z","2020-01-08T21:56:07Z","2010-06","This paper presents case studies of three elementary teacher candidates in a one- year master's certification program, focusing on their participation in science and mathematics methods courses. Through one primary case and two contrasting cases, we examine the interplay among a teacher candidate's orientation to each discipline (math and science), orientation towards discipline-specific teaching, and emerging practices of attending to student thinking in disciplinary domains. This study is of interest because it reveals significant differences between learning to teach science and math, suggesting that practices of attending have disciplinary grounding and therefore do not necessarily transfer across disciplinary contexts. We argue that better understanding these dynamics becomes important for teacher education, particularly for elementary teachers, who are responsible for teaching across disciplines.","Made available in DSpace on 2020-01-09T14:07:21Z (GMT). No. of bitstreams: 1
1040-1047.pdf: 216800 bytes, checksum: 2ab4238b09e98d32b85bc893d7670cb4 (MD5)
  Previous issue date: 2010-06","Coffey, J., Edwards, A., & Finkelstein, C. (2010). Dynamics of disciplinary understandings and practices of attending to student thinking in elementary teacher education. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1040-1047). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2642","https://doi.dx.org/10.22318/icls2010.1.1040","en","International Society of the Learning Sciences (ISLS)","Dynamics of disciplinary understandings and practices of attending to student thinking in elementary teacher education","Full Papers"
"f7072b6e-c18c-46a7-93f7-90404422f063","1/2635","Sherin, Bruce||Sherin, Miriam||Colestock, Adam||Russ, Rosemary||Luna, Melissa||Mulligan, Martha||Walkoe, Janet||Hall, Rogers","2020-01-09T14:07:21Z","2020-01-08T21:56:08Z","2020-01-09T14:07:21Z","2020-01-08T21:56:08Z","2010-06","Understanding teacher cognition and in particular teacher noticing - poses significant challenges to researchers because of the ongoing nature of teaching. To overcome those challenges learning science researchers have used a variety of methods to help them understand how teachers reason and make decisions while teaching. In this symposium we describe a new digital technology that allows teachers to capture short video clips of classroom activity as they are teaching. The three papers explore different aspects of what we have learned about teacher noticing using this new technology. The first paper describes the potential of the camera to serve as a window into teachers' in-the-moment noticing. The second examines teacher noticing of their students' thinking. The third paper investigates our efforts to use clips captured using this methodology as the basis for video clubs in which teachers watch and discuss excerpts of one another's classrooms.","Made available in DSpace on 2020-01-09T14:07:21Z (GMT). No. of bitstreams: 1
1048-1055.pdf: 214802 bytes, checksum: fd083fd7cd1b02c0ffa7ef706774010c (MD5)
  Previous issue date: 2010-06","Sherin, B., Sherin, M., Colestock, A., Russ, R., Luna, M., Mulligan, M., Walkoe, J., & Hall, R. (2010). Using Digital Video to Investigate Teachers' In-the-Moment Noticing. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1048-1055). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2643","https://doi.dx.org/10.22318/icls2010.1.1048","en","International Society of the Learning Sciences (ISLS)","Using Digital Video to Investigate Teachers' In-the-Moment Noticing","Full Papers"
"885b132b-bc7f-44f3-9581-479241df6a61","1/2635","Cress, Ulrike||Fischer, Ursula||Korbinian, Moeller||Claudia, Sauter||Hans-Christoph, Nuerk","2020-01-09T14:07:21Z","2020-01-08T21:54:07Z","2020-01-09T14:07:21Z","2020-01-08T21:54:07Z","2010-06","Previous studies demonstrated that basic numerical skills reliably predict children's future mathematical performance. The spatial representation of numerical magnitude, represented in the form of a mental number line, seems to be of particular importance. Our training program for kindergarten children used a digital dance mat as input device that required children to move their whole body to respond in a magnitude comparison task. By employing such a spatial embodied training method, in a parallel randomized cross-over design, our study with 19 kindergarten children revealed a significant interaction between training condition and repeated exposure to items, implying that children improved more strongly in the dance mat than in the control condition. These results suggest that the use of digital media to train embodied spatial numerical skills may be more effective in basic numerical tasks such as magnitude comparison. We suggest that the involvement of embodied spatial codes, shared by the representation addressed by the task at hand, aids acquisition of task-relevant basic numerical skills.","Made available in DSpace on 2020-01-09T14:07:21Z (GMT). No. of bitstreams: 1
105-112.pdf: 231086 bytes, checksum: 2b5be0d76796172c781186ab6c0fda25 (MD5)
  Previous issue date: 2010-06","Cress, U., Fischer, U., Korbinian, M., Claudia, S., & Hans-Christoph, N. (2010). The use of a digital dance mat for training kindergarten children in a magnitude comparison task. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 105-112). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2644","https://doi.dx.org/10.22318/icls2010.1.105","en","International Society of the Learning Sciences (ISLS)","The use of a digital dance mat for training kindergarten children in a magnitude comparison task","Full Papers"
"5ba9893d-453f-400f-be7d-6c4a3ecd378e","1/2635","Fujita, Nobuko||Teplovs, Christopher","2020-01-09T14:07:22Z","2020-01-08T21:56:09Z","2020-01-09T14:07:22Z","2020-01-08T21:56:09Z","2010-06","This design-based research study investigated instructional scaffolding for knowledge building discourse among participants (n=17, n=20) in two online graduate courses. In particular, designs of software-based scaffolding as found in web-based Knowledge Forum's scaffold support feature were refined. Analyses of the student discourse data suggests that Knowledge Forum's scaffold supports offer a promising avenue for future design innovations to encourage knowledge building discourse. Results show that students increasingly used the scaffolds to focus their reading and writing of notes over iterations of the study. The proportion of scaffolds for knowledge building discourse increased during each iteration with a corresponding decrease in the proportion of scaffolds for expressing an opinion in the second iteration. Finally, notes with scaffolds contained significantly more words than notes without scaffolds, suggesting that scaffolds promoted more student reflectivity. Implications for formative assessment of student learning and knowledge building are discussed.","Made available in DSpace on 2020-01-09T14:07:22Z (GMT). No. of bitstreams: 1
1056-1062.pdf: 300848 bytes, checksum: 5b9e118b5cdee9d15aace4d46fe1d822 (MD5)
  Previous issue date: 2010-06","Fujita, N. & Teplovs, C. (2010). Software-Based Scaffolding: Supporting the Development of Knowledge Building Discourse in Online Courses. In Gomez, K., Lyons, L., & Radinsky, J. (Eds.), Learning in the Disciplines: Proceedings of the 9th International Conference of the Learning Sciences (ICLS 2010) - Volume 1, Full Papers (pp. 1056-1062). Chicago IL: International Society of the Learning Sciences.","https://repository.isls.org//handle/1/2645","https://doi.dx.org/10.22318/icls2010.1.1056","en","International Society of the Learning Sciences (ISLS)","Software-Based Scaffolding: Supporting the Development of Knowledge Building Discourse in Online Courses","Full Papers"
