id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"06d88c37-7f08-469e-8246-b730b24ae6d8","1/4071","Alloway, Gene||Bos, Nathan||Hamel, Tracy||Hammerman, Kathleen||Klann, Elisabeth||Kraicik, Joseph||Lyons, David||Madden, Terry||Margerum-Leys, Jon||Reed, James||Scala, Nancy||Sodoway, Elliot||Vekiri, Ioanna||Wallace, Raven","2020-02-16T04:29:58Z","2020-02-15T23:10:57Z","2020-02-16T04:29:58Z","2020-02-15T23:10:57Z","1996-07","The University of Michigan Digital Library (UMDL) Project provides guidelines and design standards for teaching and learning materials and methods to support science inquiry using on-line resources. In this paper, we present an initial report of our experiences using on line resources to promote sustained inquiry in science classrooms. We examine the challenges faced by teachers and students as well as the challenges posed in creating or finding useful content and in designing the technological tools for students to investigate meaningful questions on-line.","Made available in DSpace on 2020-02-16T04:29:58Z (GMT). No. of bitstreams: 1
1-8.pdf: 923768 bytes, checksum: 2d05c10b56d02a3e523e83e13a0d7ae2 (MD5)
  Previous issue date: 1996-07","Alloway, G., Bos, N., Hamel, T., Hammerman, K., Klann, E., Kraicik, J., Lyons, D., Madden, T., Margerum-Leys, J., Reed, J., Scala, N., Sodoway, E., Vekiri, I., & Wallace, R. (1996). Creating an Inquiry-Learning Environment Using the World Wide Web. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 1-8). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4072","https://doi.dx.org/10.22318/icls1996.1","en","Association for the Advancement of Computing in Education (AACE)","Creating an Inquiry-Learning Environment Using the World Wide Web","Papers"
"c9c2b788-d73e-42c1-9b1b-89f367128fd2","1/4071","Guzdial, Mark||Rappin, Noel","2020-02-16T04:29:59Z","2020-02-15T23:11:15Z","2020-02-16T04:29:59Z","2020-02-15T23:11:15Z","1996-07","The goal of DEVICE (Dynamic Environment for Visualization in Chemical Engineering) is to facilitate student learning through construction of models and evaluation of the models executing as simulations. In DEVICE, students solve real world problems in a simulated environment with visualizations that help establish the realistic context. The model underlying the simulation is visible, manipulable, and represented in a form that easily connects with the students' theoretical understanding. Students construct their own models to explain the behavior of the system. With DEVICE, we hope to find a middle ground between merely viewing a simulation and building one from scratch where the students are able to actually complete and learn through modeling tasks. The first version of DEVICE allowed students to view, but not manipulate, the model. User tests showed that the models need to be malleable at the modeling level, not just the simulation level.","Made available in DSpace on 2020-02-16T04:29:59Z (GMT). No. of bitstreams: 1
106-113.pdf: 692733 bytes, checksum: e7bb0fd1f1b7b9e96f8bb2ae5abe0a96 (MD5)
  Previous issue date: 1996-07","Guzdial, M. & Rappin, N. (1996). Simulated Environments for Learning Real World Contexts in Chemical Engineering. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 106-113). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4073","https://doi.dx.org/10.22318/icls1996.106","en","Association for the Advancement of Computing in Education (AACE)","Simulated Environments for Learning Real World Contexts in Chemical Engineering","Papers"
"4699e7ed-a82d-4b07-8298-b034281851ab","1/4071","Byrne, Michael||Guzdial, Mark||Ram, Preeth||Catrambone, Richard||Ram, Ashwin||Stasko, John||Shippey, Gordon||Albrech, Florian","2020-02-16T04:30:00Z","2020-02-15T23:11:16Z","2020-02-16T04:30:00Z","2020-02-15T23:11:16Z","1996-07","We believe that identifying media by their cognitive roles (e.g., definition, explanation, pseudo-code, visualization) can improve comprehension and usability in hypermedia systems designed for learning. We refer to media links organized around their cognitive role as cognitive media types [Recker, Ram, Shikano, Li, &amp; Stasko, 1995]. Our hypothesis is that the goals that stu_dents bring to the learning task will affect how they will use the hypermedia support system [Ram &amp; Leake, 1995]. We explored student use of a hypermedia system based on cognitive media types where students performed different orienting tasks: undirected, browsing in order to answer specific questions, problem-solving, and problem-solving with prompted self-explanations. We found significant differences in use behavior between problem-solving and browsing students, though no learning differences.","Made available in DSpace on 2020-02-16T04:30:00Z (GMT). No. of bitstreams: 1
114-119.pdf: 541573 bytes, checksum: bb48cf620ad3e497fd5908de76bd2af6 (MD5)
  Previous issue date: 1996-07","Byrne, M., Guzdial, M., Ram, P., Catrambone, R., Ram, A., Stasko, J., Shippey, G., & Albrech, F. (1996). The Role of Student Tasks in Accessing Cognitive Media Types. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 114-119). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4074","https://doi.dx.org/10.22318/icls1996.114","en","Association for the Advancement of Computing in Education (AACE)","The Role of Student Tasks in Accessing Cognitive Media Types","Papers"
"7c021047-f3f9-492f-b61f-65535fdff160","1/4071","Harasim, Linda||Calvert, Tom||Groenboer, Chris","2020-02-16T04:30:00Z","2020-02-15T23:11:17Z","2020-02-16T04:30:00Z","2020-02-15T23:11:17Z","1996-07","Virtual-UTM is a World Wide Web-based networked learning environment customized for the design, delivery, and enhancement of post-secondary education. One of the main design goals is to provide a flexible framework to support advanced pedagogies based on principles of active learning, collaboration, multiplicity, and knowledge building. The framework consists of tools to support core activities including course design, individual and group learning activities, knowledge structuring, class management, and evaluation. The design of Virtual-UTM builds on lessons learned from a decade of field research in online course delivery. A brief history of that experience is presented to illustrate the motivation behind some of the decisions made in the design of the system. A description of Virtual-UTM and lessons learned from initial experiences with users are reported.","Made available in DSpace on 2020-02-16T04:30:00Z (GMT). No. of bitstreams: 1
120-127.pdf: 1045206 bytes, checksum: 3855a679bb8b7a787c708f56bd33f447 (MD5)
  Previous issue date: 1996-07","Harasim, L., Calvert, T., & Groenboer, C. (1996). Virtual-U: A Web-based Environment Customized to Support Collaborative Learning and Knowledge Building in Post Secondary Courses. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 120-127). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4075","https://doi.dx.org/10.22318/icls1996.120","en","Association for the Advancement of Computing in Education (AACE)","Virtual-U: A Web-based Environment Customized to Support Collaborative Learning and Knowledge Building in Post Secondary Courses","Papers"
"f635d014-1b40-41ad-a3e2-55ddde7031fe","1/4071","Hmelo, Cindy E.||Guzdial, Mark","2020-02-16T04:30:00Z","2020-02-15T23:11:19Z","2020-02-16T04:30:00Z","2020-02-15T23:11:19Z","1996-07",,"Made available in DSpace on 2020-02-16T04:30:00Z (GMT). No. of bitstreams: 1
128-134.pdf: 417673 bytes, checksum: 2743517b8fca7c40f4d9059ee4c26d36 (MD5)
  Previous issue date: 1996-07","Hmelo, C. E. & Guzdial, M. (1996). Of Black and Glass Boxes: Scaffolding for Doing and Learning. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 128-134). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4076","https://doi.dx.org/10.22318/icls1996.128","en","Association for the Advancement of Computing in Education (AACE)","Of Black and Glass Boxes: Scaffolding for Doing and Learning","Papers"
"23cc49eb-d0d6-47be-b8fe-6d532df205b2","1/4071","Hume, Gregory||Michael, Joel||Rovick, Allen||Evens, Martha","2020-02-16T04:30:01Z","2020-02-15T23:11:20Z","2020-02-16T04:30:01Z","2020-02-15T23:11:20Z","1996-07","Our study of two expert human tutors reveals that, while they employ many tactics, they (virtually) always try hinting to remedy problems. Hints are occasionally mentioned in the Intelligent Tutoring System (ITS) literature but there has been no systematic study of this phenomenon. Our ITS, CIRCSIM-Tutor (CST), is designed to assist first year medical students to learn to reason about blood pressure regulation. Our study of human tutoring sessions is the basis for the design of CST. Our protocol (both human and computer tutoring sessions) begins with an explanation of a problem (a disturbance to the circulatory system). The student then makes predictions about the ensuing qualitative causal effects. This is followed by an interactive dialogue. This protocol allows for the student to ask questions, although this rarely happens. Other ITSs and automated training systems require that the student work on a problem and explicitly ask for help. The ITS literature has examples of how other systems differ in tutoring protocol, knowledge domain and student population. How do these differences affect the use of hints?","Made available in DSpace on 2020-02-16T04:30:01Z (GMT). No. of bitstreams: 1
135-142.pdf: 369611 bytes, checksum: c6c0b59da60efd691dbd4908ade3ec79 (MD5)
  Previous issue date: 1996-07","Hume, G., Michael, J., Rovick, A., & Evens, M. (1996). The Use of Hints by Human and Computer Tutors: The Consequences of the Tutoring Protocol. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 135-142). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4077","https://doi.dx.org/10.22318/icls1996.135","en","Association for the Advancement of Computing in Education (AACE)","The Use of Hints by Human and Computer Tutors: The Consequences of the Tutoring Protocol","Papers"
"2cb47972-b305-4a3c-8aab-88f81fcc1b02","1/4071","Cohen, Andrew","2020-02-16T04:30:01Z","2020-02-15T23:10:59Z","2020-02-16T04:30:01Z","2020-02-15T23:10:59Z","1996-07","Schools should foster cultures of understanding, that is, student communities that","Made available in DSpace on 2020-02-16T04:30:01Z (GMT). No. of bitstreams: 1
14-21.pdf: 412308 bytes, checksum: 9ea1e3851f6bf2332c32c2a595e2eaea (MD5)
  Previous issue date: 1996-07","Cohen, A. (1996). A Culture of Understanding: An Examination of Face-To-Face and Computer Mediated Environments. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 14-21). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4078","https://doi.dx.org/10.22318/icls1996.14","en","Association for the Advancement of Computing in Education (AACE)","A Culture of Understanding: An Examination of Face-To-Face and Computer Mediated Environments","Papers"
"60e9054e-a94a-46ce-ae60-b2563071ad6a","1/4071","Ishihara, Nancy G.||Muscella, Deborah||Pagei, Katherine Frome||Walters, Joseph","2020-02-16T04:30:02Z","2020-02-15T23:11:21Z","2020-02-16T04:30:02Z","2020-02-15T23:11:21Z","1996-07","School restructuring calls for change without tools. This paper describes innovative tools for professional development that use computer networking to establish communities of teacher scholars. The networks reviewed include the ATLAS Communities network, Kids Network, and LabNet. The paper describes how these networks operate, in what ways they deploy different kinds of communication devices, and what the researchers have learned about teacher change in these settings.","Made available in DSpace on 2020-02-16T04:30:02Z (GMT). No. of bitstreams: 1
143-150.pdf: 346555 bytes, checksum: 8d137319d7da4d49c5182ecbcff2d52c (MD5)
  Previous issue date: 1996-07","Ishihara, N. G., Muscella, D., Pagei, K. F., & Walters, J. (1996). Three Electronic Networks: Three Kinds of Computer-Mediated Communication. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 143-150). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4079","https://doi.dx.org/10.22318/icls1996.143","en","Association for the Advancement of Computing in Education (AACE)","Three Electronic Networks: Three Kinds of Computer-Mediated Communication","Papers"
"3bb36e62-92f8-4b0d-936e-a3af1bb1f947","1/4071","Jaoobson, Michael J.||Sugimoto, Akiko||Archodidou, Anthi","2020-02-16T04:30:02Z","2020-02-15T23:11:23Z","2020-02-16T04:30:02Z","2020-02-15T23:11:23Z","1996-07","This paper describes a study of high school students using a case-based hypermedia learning environment, the Evolution Thematic Investigator, to help learn a neo-Darwinian model of evolution. This hypermedia program has a number of features based on recent cognitive learning theory and research, such as: a conceptual change lesson, multiple cases of evolutionary biology, case-theme commentaries to make explicit the situated variability of the neo-Darwinian mental model, on-line scaffolded problem-solving modules, and guided thematic criss-crossing of knowledge synthesis study questions. The experiment collected written assessment measures, detailed verbal protocols, and interviews of eight students using the program and solving evolutionary biology problems. The main experimental findings indicated that there was a significant change in the students' mental models about evolution. The implications of this research for learning about evolution, and for the design of hypermedia environments that promote learning and conceptual change of complex knowledge, are also considered.","Made available in DSpace on 2020-02-16T04:30:02Z (GMT). No. of bitstreams: 1
151-158.pdf: 482373 bytes, checksum: 8f2e9ffe74c39169b94e1d9ceccccaad (MD5)
  Previous issue date: 1996-07","Jaoobson, M. J., Sugimoto, A., & Archodidou, A. (1996). Evolution, Hypermedia Learning Environments, and Conceptual Change. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 151-158). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4080","https://doi.dx.org/10.22318/icls1996.151","en","Association for the Advancement of Computing in Education (AACE)","Evolution, Hypermedia Learning Environments, and Conceptual Change","Papers"
"466a4cb5-ab5f-4860-9e57-cb8e37dc702b","1/4071","Jonassen, David||Li, Tiancheng","2020-02-16T04:30:03Z","2020-02-15T23:11:24Z","2020-02-16T04:30:03Z","2020-02-15T23:11:24Z","1996-07","Two studies examining the role of modeling of performance and refection in case-based learning environments were conducted. In the first study, modeling and prompting of performance accounted for the number of criteria addressed in learners' arguments and the coerence of their arguments. In the second study, modeling of performance plus reflection enhanced coherence and the number of reflective statements included in justifications.","Made available in DSpace on 2020-02-16T04:30:03Z (GMT). No. of bitstreams: 1
159-163.pdf: 274607 bytes, checksum: 1750013a9a8f976a45d432cd9d8fdfd6 (MD5)
  Previous issue date: 1996-07","Jonassen, D. & Li, T. (1996). Modeling Justiﬁcation and Reﬂection in Case-Based Learning. In Edelson, D. C. & Domeshek, E. A. (Eds.), International Conference on the Learning Sciences, 1996 (pp. 159-163). Evanston, IL, USA: Association for the Advancement of Computing in Education (AACE).","https://repository.isls.org//handle/1/4081","https://doi.dx.org/10.22318/icls1996.159","en","Association for the Advancement of Computing in Education (AACE)","Modeling Justiﬁcation and Reﬂection in Case-Based Learning","Papers"
