id,collection,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued[],dc.description.abstract[en_US],dc.description.provenance[en],dc.identifier.citation[en_US],dc.identifier.uri,dc.identifier.uri[],dc.language.iso[en_US],dc.publisher[en_US],dc.title[en_US],dc.type[en_US]
"b35b37f6-cd49-4639-a10d-d04525c9cee5","1/920","Caccamise, Donna||Friend, Angela||Groneman, Christine||Littrell-Baez, Megan||Kintsch, Eileen","2019-01-22T19:41:14Z","2018-05-21T22:08:51Z","2019-01-22T19:41:14Z","2018-05-21T22:08:51Z","2014-06","This project involves developing a reading comprehension curriculum based on the Construction-Integration model (Kintsch, 1998) and implementing a pilot efficacy study in middle-school classrooms. The curriculum (BRAVO) explicitly defines the cognitive processes involved in skilled reading, teaching students how to establish local and global text coherence and use background knowledge to create a mental model the prerequisite to deep, meaningful learning. A crucial and unique component is the use of sequenced texts related to a single over-arching topic, enabling students to use their expanding prior knowledge while reading complex expository texts. BRAVO, consistent with Common Core State Standards, bridges the divide between grade-school narratives and secondary-level textbooks.","Made available in DSpace on 2019-01-22T19:41:14Z (GMT). No. of bitstreams: 1
1002-1006.pdf: 210855 bytes, checksum: d6f3b9cb7c8081178088d826a1dd359c (MD5)
  Previous issue date: 2014-06","Caccamise, D., Friend, A., Groneman, C., Littrell-Baez, M., & Kintsch, E. (2014). Teaching Struggling Middle School Readers to Comprehend Informational Text. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1002-1006.","https://repository.isls.org//handle/1/921","https://doi.dx.org/10.22318/icls2014.1002","en","Boulder, CO: International Society of the Learning Sciences","Teaching Struggling Middle School Readers to Comprehend Informational Text","Book chapter"
"1e57bb56-2d47-4a48-9a17-b9ed9e4a67c5","1/920","Denner, Jill||Martinez, Jacob||Thiry, Heather","2019-01-22T19:41:15Z","2018-05-21T22:08:51Z","2019-01-22T19:41:15Z","2018-05-21T22:08:51Z","2014-06","This report describes the results of a pilot study of CSteach, an afterschool program designed to get Latino/a students on the pathway to becoming a computer scientist. The hypothesis was that a social justice perspective and the use of near-peer teachers are motivating for elementary school children with little prior exposure to computer science. Using a mixed-methods approach, the study employed pre-post surveys, focus group interviews, observations, and an assessment rubric for student projects. The data show measurable increases in students' computer science identities, capabilities, and networks of support, and provide information that was used to strengthen the next phase of the program. High school-aged near-peer teachers also benefited from the program. They described growth in their leadership and communication skills and recognized their position as role models for the younger students. The paper has implications for designing culturally relevant learning environments.","Made available in DSpace on 2019-01-22T19:41:15Z (GMT). No. of bitstreams: 1
1007-1011.pdf: 216647 bytes, checksum: 872654237b3f8b0817770d00c33eb4a1 (MD5)
  Previous issue date: 2014-06","Denner, J., Martinez, J., & Thiry, H. (2014). Becoming a Computer Scientist: Early Results of a Near-Peer and Social Justice Program with Latino/a Children. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1007-1011.","https://repository.isls.org//handle/1/922","https://doi.dx.org/10.22318/icls2014.1007","en","Boulder, CO: International Society of the Learning Sciences","Becoming a Computer Scientist: Early Results of a Near-Peer and Social Justice Program with Latino/a Children","Book chapter"
"dd62f3b3-fb2e-4ed2-b1a9-bbf2d4c28edc","1/920","Raia, Federica||Cadeiras, Martin||Nsair, Ali||Cruz, Daniel||Ramos, Grecia||Alvarenga, Claire||Rivera, Valeria M.||Barrientos, Kristina||Deng, Mario C.","2019-01-22T19:41:15Z","2018-05-21T22:08:51Z","2019-01-22T19:41:15Z","2018-05-21T22:08:51Z","2014-06","In this participatory action research project, we studied the process of practice in high-tech modern medicine as a particularly powerful domain in which integration of science, technology, body and personhood needs to take place. We posit that this integration demands a conceptual evolution of a static concept of health into a concept of health that is based on the ability to adapt and self-manage. There are different level of learning about living with high technology modern medicine, including from the patient perspective learning about own body, learning to live with the machine, learning to live with uncertainties, and, from the physician perspective, to understand the relationship between supporting the patient in developing a new sense of self, for technology to be completely integrated in the patient's life, past, present, future and self and the ownership over the specific critical health decisions with its physiological manifestation and course.","Made available in DSpace on 2019-01-22T19:41:15Z (GMT). No. of bitstreams: 1
1012-1016.pdf: 193894 bytes, checksum: 93b45d839daf1053e777bafa85673418 (MD5)
  Previous issue date: 2014-06","Raia, F., Cadeiras, M., Nsair, A., Cruz, D., Ramos, G., Alvarenga, C., Rivera, V. M., Barrientos, K., & Deng, M. C. (2014). Science, Technology, Body and Personhood: The Concept of Health Emerging in High-Tech Modern Medicine Practice. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1012-1016.","https://repository.isls.org//handle/1/923","https://doi.dx.org/10.22318/icls2014.1012","en","Boulder, CO: International Society of the Learning Sciences","Science, Technology, Body and Personhood: The Concept of Health Emerging in High-Tech Modern Medicine Practice","Book chapter"
"9cbba999-2fb1-48bd-ba8d-ae3f5198fc2d","1/920","Sharma, Kshitij||Jermann, Patrick||Dillenbourg, Pierre","2019-01-22T19:41:16Z","2018-05-21T22:08:51Z","2019-01-22T19:41:16Z","2018-05-21T22:08:51Z","2014-06","We propose a gaze-based indicator of students' attention in a MOOC video lecture. We report the results from an eye-tracking study during a MOOC lecture. We define the gaze- based indicator of students' attention as ""with-me-ness"". This answers a question from teachers' perspective ""how much are the students with me?"" With-me-ness is defined at two levels: perceptual, following teacher's deictic acts- and conceptual following teacher discourse. We conducted an experiment with 40 participants and observed a significant and positive correlation between the two levels of with-me-ness and the posttest scores.","Made available in DSpace on 2019-01-22T19:41:16Z (GMT). No. of bitstreams: 1
1017-1021.pdf: 390466 bytes, checksum: 96eb2f7648286c02d7dda11eac81599e (MD5)
  Previous issue date: 2014-06","Sharma, K., Jermann, P., & Dillenbourg, P. (2014). “With-Me-Ness”: A Gaze-Measure for Students’ Attention in MOOCs. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1017-1021.","https://repository.isls.org//handle/1/924","https://doi.dx.org/10.22318/icls2014.1017","en","Boulder, CO: International Society of the Learning Sciences","“With-Me-Ness”: A Gaze-Measure for Students’ Attention in MOOCs","Book chapter"
"6269d1c2-34ed-4f86-90e0-58009e63fd86","1/920","Bientzle, Martina||Cress, Ulrike||Kimmerle, Joachim","2019-01-22T19:41:16Z","2018-05-21T22:08:50Z","2019-01-22T19:41:16Z","2018-05-21T22:08:50Z","2014-06","When learners use shared digital artifacts for purposes of knowledge construction, they may be confronted with different types of inconsistencies. We present a study in which physiotherapy students had to handle two types of inconsistencies: Inconsistencies within a wiki text and inconsistencies between the text and their own attitude toward health and therapy. We conducted both a quantitative and a qualitative analysis of the students' contributions. We found that students modified inconsistencies within a text by changing the text, sometimes even by changing scientific facts. When learners revised inconsistencies between the text and their own attitude they did not change their personal therapeutic health concept, but transformed the text to fit their own perspective. Finally, we found that students rearranged scientific facts to a higher degree if the text was not in line with their attitudes. We discuss the implications of our findings for understanding knowledge construction.","Made available in DSpace on 2019-01-22T19:41:16Z (GMT). No. of bitstreams: 1
102-109.pdf: 244923 bytes, checksum: 605b99b135a0d7255ec9b8378a72bffc (MD5)
  Previous issue date: 2014-06","Bientzle, M., Cress, U., & Kimmerle, J. (2014). The Role of Inconsistencies in Collaborative Knowledge Construction. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 1. Colorado, CO: International Society of the Learning Sciences, pp. 102-109.","https://repository.isls.org//handle/1/925","https://doi.dx.org/10.22318/icls2014.102","en","Boulder, CO: International Society of the Learning Sciences","The Role of Inconsistencies in Collaborative Knowledge Construction","Book chapter"
"69fc6593-cbb0-41fa-95ea-9eef32715d4a","1/920","DeBarger, Angela Haydel||Tate, Erika||Beauvineau, Yves||Feng, Mingyu||Schank, Patricia||Heck, Tamara||Williams, Michelle","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2014-06","This reflective inquiry delves into the collaborative design process of a technology- based middle school genetics unit. With a lens on science practices, we describe how bridging assessment and curriculum design frameworks can inform decisions in an iterative co-design process. The paper explores the role of these design frameworks in articulating learning goals and outcomes, designing the learning experience to motivate student inquiry, and identifying features of technology tasks and tools to elicit artifacts and evidence. A pilot study with four teachers and 435 students revealed how to enhance elements of the design approach to strengthen the learning goals, improve learning experiences with visualizations, and streamline the flow of the curriculum to emphasize productive patterns of inquiry. Implications of this integrated approach for informing the design of learning environments, the scalability of designs, and teacher practice are discussed.","Made available in DSpace on 2019-01-22T19:41:17Z (GMT). No. of bitstreams: 1
1022-1026.pdf: 261105 bytes, checksum: f8e02a2c1b4aa58463fc73743a348ec8 (MD5)
  Previous issue date: 2014-06","DeBarger, A. H., Tate, E., Beauvineau, Y., Feng, M., Schank, P., Heck, T., & Williams, M. (2014). A Design Inquiry: Bridging Assessment and Curriculum Frameworks to Engage Students in Science Practices. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1022-1026.","https://repository.isls.org//handle/1/926","https://doi.dx.org/10.22318/icls2014.1022","en","Boulder, CO: International Society of the Learning Sciences","A Design Inquiry: Bridging Assessment and Curriculum Frameworks to Engage Students in Science Practices","Book chapter"
"b04f1738-16cc-4bba-9631-f918298501ff","1/920","Tran, Cathy||Schenke, Katerina||Hickey, Daniel T.","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2014-06","There is broad interest in the use of open digital badges to enhance learners' motivation. These web-enabled tokens of learning and accomplishment have the potential to induce excitement and elicit powerful forms of engagement and learning. Researchers and developers, however, appear divided on the role of digital badges in motivating learners. Our paper addresses the skepticism and promise that surrounds badges and presents the design principles for motivating learning found among 30 digital badge projects and aligns them with research. In doing so, we consider how contextual factors--such as how badges are used recognize learning and how that learning is assessed--may play out to influence learner motivation in badge-oriented learning ecosystems.","Made available in DSpace on 2019-01-22T19:41:17Z (GMT). No. of bitstreams: 1
1027-1031.pdf: 202924 bytes, checksum: 8acbf812e6de8441a0c0f897b25d22a3 (MD5)
  Previous issue date: 2014-06","Tran, C., Schenke, K., & Hickey, D. T. (2014). Design Principles for Motivating Learning with Digital Badges: Consideration of Contextual Factors of Recognition and Assessment. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1027-1031.","https://repository.isls.org//handle/1/927","https://doi.dx.org/10.22318/icls2014.1027","en","Boulder, CO: International Society of the Learning Sciences","Design Principles for Motivating Learning with Digital Badges: Consideration of Contextual Factors of Recognition and Assessment","Book chapter"
"163d3b3a-2217-49d2-a526-3e1121c3ae94","1/920","Lee, Victor R.","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2019-01-22T19:41:17Z","2018-05-21T22:08:51Z","2014-06","Rapid adoption of wearable tracking devices and motion sensitive apps has led to the development of the ""Quantified Self"" movement (QS). Some in the learning sciences community have begun to take notice and incorporate ideas from QS into the research and design of new learning environments. Yet the QS movement is still new enough that very little is known about it, and there are many open questions about how QS might be of value to the learning sciences. This paper provides some history of the movement and through a qualitative analysis of a public video corpus of QS presentations, identifies the variety of participants, the reported motivations driving individuals to self-quantify, and the data analysis activities of some individuals active in the movement. Opportunities for future research and design efforts in the learning sciences are also discussed.","Made available in DSpace on 2019-01-22T19:41:17Z (GMT). No. of bitstreams: 1
1032-1036.pdf: 215946 bytes, checksum: ce08efdfc5e5ef53467f58a7feed3558 (MD5)
  Previous issue date: 2014-06","Lee, V. R. (2014). What’s Happening in the ""Quantified Self"" Movement?. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1032-1036.","https://repository.isls.org//handle/1/928","https://doi.dx.org/10.22318/icls2014.1032","en","Boulder, CO: International Society of the Learning Sciences","What’s Happening in the ""Quantified Self"" Movement?","Book chapter"
"bf76ec85-3e93-42e0-b6fc-9e502b73c55b","1/920","Alonzo, Alicia||Elby, Andrew","2019-01-22T19:41:18Z","2018-05-21T22:08:51Z","2019-01-22T19:41:18Z","2018-05-21T22:08:51Z","2014-06","Underlying much of the work on learning progressions (LPs) is a strong though often tacit assumption that student thinking is theory-like and context-independent. In this work-in-progress, we use both theoretical perspectives on the nature of novices' knowledge and empirical evidence of the context-dependent variability of students' reasoning in physics to question this assumption and to argue that characterizing students in terms of LP ""levels"" inadequately captures their understanding of force and motion. We then analyze one teacher's use of LP-based data to reason about student thinking and instructional responses. While the teacher reasoned fluidly using LP levels, he more frequently used finer-grained knowledge elements and contextual factors to interpret student thinking; and these finer-grained interpretations led to more actionable instructional implications. Thus, while recognizing LPs as models (imperfect representations) of student thinking, we argue that their assumption of ""levels"" of student understanding may limit their utility for classroom decision-making.","Made available in DSpace on 2019-01-22T19:41:18Z (GMT). No. of bitstreams: 1
1037-1041.pdf: 231338 bytes, checksum: 0276d8c171212cbaf7da9591f45f753b (MD5)
  Previous issue date: 2014-06","Alonzo, A. & Elby, A. (2014). The Nature of Student Thinking and Its Implications for the Use of Learning Progressions to Inform Classroom Instruction. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1037-1041.","https://repository.isls.org//handle/1/929","https://doi.dx.org/10.22318/icls2014.1037","en","Boulder, CO: International Society of the Learning Sciences","The Nature of Student Thinking and Its Implications for the Use of Learning Progressions to Inform Classroom Instruction","Book chapter"
"3f186724-b98e-44ac-901d-0c2234807b4f","1/920","Lockwood, Elise||Yeo, Amelia||Crooks, Noelle||Nathan, Mitchell J.||Alibali, Martha W.","2019-01-22T19:41:18Z","2018-05-21T22:08:51Z","2019-01-22T19:41:18Z","2018-05-21T22:08:51Z","2014-06","This work investigated how university-level statistics instructors use gestures along with speech to connect ideas when teaching about confidence intervals. We identified segments of classroom discourse in which instructors connected ideas, and coded the modalities they used to communicate those links. Most linked ideas were expressed multi- modally, typically in speech and gesture.","Made available in DSpace on 2019-01-22T19:41:18Z (GMT). No. of bitstreams: 1
1042-1046.pdf: 240090 bytes, checksum: a959cdbe84e6e4e32cb8cfc07eb0a2b2 (MD5)
  Previous issue date: 2014-06","Lockwood, E., Yeo, A., Crooks, N., Nathan, M. J., & Alibali, M. W. (2014). Teaching about Confidence Intervals: How Instructors Connect Ideas Using Speech and Gesture. In Joseph L. Polman, Eleni A. Kyza, D. Kevin O'Neill, Iris Tabak, William R. Penuel, A. Susan Jurow, Kevin O'Connor, Tiffany Lee, and Laura D'Amico (Eds.). Learning and Becoming in Practice: The International Conference of the Learning Sciences (ICLS) 2014. Volume 2. Colorado, CO: International Society of the Learning Sciences, pp. 1042-1046.","https://repository.isls.org//handle/1/930","https://doi.dx.org/10.22318/icls2014.1042","en","Boulder, CO: International Society of the Learning Sciences","Teaching about Confidence Intervals: How Instructors Connect Ideas Using Speech and Gesture","Book chapter"
